split,class_name,label,path,file_name,width,height,aspect_ratio,mean_intensity,std_intensity,min_intensity,max_intensity,mode
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person979_bacteria_2905.jpeg,person979_bacteria_2905.jpeg,1604,1044,1.5363984674329503,98.8044675189421,72.91150633443183,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person257_bacteria_1194.jpeg,person257_bacteria_1194.jpeg,1008,720,1.4,126.53840112433862,53.235127188312084,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person997_bacteria_2926.jpeg,person997_bacteria_2926.jpeg,1072,736,1.4565217391304348,136.56572056497404,59.10430078280879,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1544_bacteria_4033.jpeg,person1544_bacteria_4033.jpeg,2192,2272,0.9647887323943662,160.42896745206642,71.79155891613358,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1668_bacteria_4420.jpeg,person1668_bacteria_4420.jpeg,571,310,1.8419354838709678,137.184938704028,45.67399491956266,0,211,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person23_bacteria_103.jpeg,person23_bacteria_103.jpeg,1152,784,1.469387755102041,147.5958680998441,59.0615395470723,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person321_bacteria_1489.jpeg,person321_bacteria_1489.jpeg,1186,866,1.369515011547344,115.3486421647473,49.588839396444705,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1619_bacteria_4262.jpeg,person1619_bacteria_4262.jpeg,1424,904,1.575221238938053,100.19890297181068,51.85251886453173,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1085_virus_1797.jpeg,person1085_virus_1797.jpeg,1320,776,1.7010309278350515,130.74496934551703,60.61733823069691,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1351_bacteria_3441.jpeg,person1351_bacteria_3441.jpeg,1112,680,1.6352941176470588,129.8358495556496,66.6359244352985,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1042_virus_1737.jpeg,person1042_virus_1737.jpeg,1408,1056,1.3333333333333333,149.46906005186813,60.394220313341705,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person598_bacteria_2453.jpeg,person598_bacteria_2453.jpeg,664,360,1.8444444444444446,106.37679886211512,41.04914741959782,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person786_bacteria_2690.jpeg,person786_bacteria_2690.jpeg,1000,816,1.2254901960784315,141.6006875,45.4119268449649,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person360_bacteria_1647.jpeg,person360_bacteria_1647.jpeg,880,744,1.1827956989247312,117.02808223362659,51.267937722267625,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1923_bacteria_4831.jpeg,person1923_bacteria_4831.jpeg,1464,944,1.5508474576271187,114.76924217954061,52.30524979923348,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1455_virus_2489.jpeg,person1455_virus_2489.jpeg,936,424,2.207547169811321,107.93684234397678,48.71095291870077,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person277_bacteria_1307.jpeg,person277_bacteria_1307.jpeg,1024,624,1.641025641025641,83.66174472906651,39.25344528028063,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person932_virus_1593.jpeg,person932_virus_1593.jpeg,1024,648,1.5802469135802468,103.85568877797068,55.6203836852354,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person310_virus_633.jpeg,person310_virus_633.jpeg,1648,1120,1.4714285714285715,130.5733589415742,46.41958265839942,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person491_bacteria_2075.jpeg,person491_bacteria_2075.jpeg,1008,736,1.3695652173913044,115.27309647817461,50.09226524948646,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person740_bacteria_2643.jpeg,person740_bacteria_2643.jpeg,838,498,1.6827309236947792,119.15521992504625,46.834196578087266,0,209,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person368_bacteria_1668.jpeg,person368_bacteria_1668.jpeg,840,512,1.640625,119.17957589285714,47.96588877272716,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person563_bacteria_2336.jpeg,person563_bacteria_2336.jpeg,976,672,1.4523809523809523,99.28850598897345,45.06991528550967,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person467_bacteria_1988.jpeg,person467_bacteria_1988.jpeg,1160,816,1.4215686274509804,112.7543621112238,50.97272044616716,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person71_bacteria_347.jpeg,person71_bacteria_347.jpeg,1032,800,1.29,112.8584738372093,55.48165155962131,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1719_bacteria_4541.jpeg,person1719_bacteria_4541.jpeg,557,177,3.146892655367232,132.1260992605666,58.89137665333121,11,213,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person135_virus_271.jpeg,person135_virus_271.jpeg,1072,624,1.7179487179487178,113.35492908055875,66.62509637128821,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1684_bacteria_4461.jpeg,person1684_bacteria_4461.jpeg,499,188,2.654255319148936,144.26462499467019,37.48481829791996,0,210,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1100_bacteria_3041.jpeg,person1100_bacteria_3041.jpeg,1256,816,1.5392156862745099,113.20276008492569,66.07580384469044,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person278_bacteria_1311.jpeg,person278_bacteria_1311.jpeg,1040,712,1.4606741573033708,117.75511560069144,54.68393117287271,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person440_virus_893.jpeg,person440_virus_893.jpeg,1168,840,1.3904761904761904,86.06133296640574,41.343533191525275,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person153_virus_304.jpeg,person153_virus_304.jpeg,1160,752,1.5425531914893618,135.34628920579604,74.24410267500011,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person422_virus_867.jpeg,person422_virus_867.jpeg,479,211,2.2701421800947865,142.45744986098606,37.80515751362604,0,208,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1056_virus_1755.jpeg,person1056_virus_1755.jpeg,1816,1184,1.5337837837837838,128.58657559679725,67.77950908386185,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1420_virus_2431.jpeg,person1420_virus_2431.jpeg,1328,952,1.3949579831932772,124.54103836564747,61.114999309783755,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person399_bacteria_1804.jpeg,person399_bacteria_1804.jpeg,968,600,1.6133333333333333,92.07305785123967,46.36853308977415,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person390_bacteria_1781.jpeg,person390_bacteria_1781.jpeg,1544,1440,1.0722222222222222,153.66332757628095,50.348452349778434,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person67_bacteria_329.jpeg,person67_bacteria_329.jpeg,792,448,1.7678571428571428,111.39223710317461,42.59053187794822,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person460_bacteria_1958.jpeg,person460_bacteria_1958.jpeg,1184,824,1.4368932038834952,124.04129493571241,51.01448060220834,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1405_bacteria_3567.jpeg,person1405_bacteria_3567.jpeg,1488,816,1.8235294117647058,115.22648178895214,56.013884993956474,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1119_virus_1844.jpeg,person1119_virus_1844.jpeg,1232,808,1.5247524752475248,148.3533958306545,58.24301523388771,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person469_bacteria_1994.jpeg,person469_bacteria_1994.jpeg,1348,995,1.3547738693467337,152.47675096551004,53.952428442650124,0,248,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person589_bacteria_2425.jpeg,person589_bacteria_2425.jpeg,736,480,1.5333333333333334,135.44604279891306,50.28754550001163,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person726_bacteria_2628.jpeg,person726_bacteria_2628.jpeg,768,480,1.6,126.99536675347223,52.94320862011573,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1502_bacteria_3927.jpeg,person1502_bacteria_3927.jpeg,1008,600,1.68,89.65109126984127,48.86451330142143,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1562_bacteria_4078.jpeg,person1562_bacteria_4078.jpeg,1448,1008,1.4365079365079365,132.85153098417084,56.29930893264497,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person392_bacteria_1785.jpeg,person392_bacteria_1785.jpeg,992,632,1.5696202531645569,86.64154693242139,40.667406465031625,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person995_bacteria_2923.jpeg,person995_bacteria_2923.jpeg,1032,744,1.3870967741935485,102.32858084312745,46.21906816375615,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1244_bacteria_3200.jpeg,person1244_bacteria_3200.jpeg,1260,770,1.6363636363636365,155.72210368996085,69.30784484625013,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1539_virus_2678.jpeg,person1539_virus_2678.jpeg,1112,624,1.7820512820512822,126.51135341726619,70.89766778374619,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1355_virus_2336.jpeg,person1355_virus_2336.jpeg,1416,1104,1.2826086956521738,153.8324281759191,56.65714885708863,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1537_bacteria_4019.jpeg,person1537_bacteria_4019.jpeg,1256,976,1.2868852459016393,157.23331614806307,59.89418604476519,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person905_virus_1561.jpeg,person905_virus_1561.jpeg,1056,552,1.9130434782608696,111.022794178195,55.44624159636904,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person595_virus_1147.jpeg,person595_virus_1147.jpeg,1536,1080,1.4222222222222223,169.83479034047068,54.91787851255639,0,255,L
val,NORMAL,0,data\raw\chest_xray\val\NORMAL\NORMAL2-IM-1430-0001.jpeg,NORMAL2-IM-1430-0001.jpeg,1272,1040,1.2230769230769232,140.1289156990808,66.02412384030498,0,255,L
val,NORMAL,0,data\raw\chest_xray\val\NORMAL\NORMAL2-IM-1438-0001.jpeg,NORMAL2-IM-1438-0001.jpeg,1328,1104,1.2028985507246377,139.75641424393226,69.1846241775317,0,255,L
val,NORMAL,0,data\raw\chest_xray\val\NORMAL\NORMAL2-IM-1427-0001.jpeg,NORMAL2-IM-1427-0001.jpeg,1776,1416,1.2542372881355932,143.6274634009009,69.14248065013696,0,255,L
val,NORMAL,0,data\raw\chest_xray\val\NORMAL\NORMAL2-IM-1442-0001.jpeg,NORMAL2-IM-1442-0001.jpeg,1564,1302,1.2012288786482335,88.60771987616926,54.015039274514876,0,255,L
val,NORMAL,0,data\raw\chest_xray\val\NORMAL\NORMAL2-IM-1431-0001.jpeg,NORMAL2-IM-1431-0001.jpeg,1736,1416,1.2259887005649717,151.96459325939233,68.62744489673868,0,255,L
val,NORMAL,0,data\raw\chest_xray\val\NORMAL\NORMAL2-IM-1437-0001.jpeg,NORMAL2-IM-1437-0001.jpeg,1240,1104,1.1231884057971016,130.4605247779336,64.55898554430324,0,255,L
val,NORMAL,0,data\raw\chest_xray\val\NORMAL\NORMAL2-IM-1436-0001.jpeg,NORMAL2-IM-1436-0001.jpeg,1288,928,1.3879310344827587,102.58241108240523,66.18286924444261,0,255,L
val,NORMAL,0,data\raw\chest_xray\val\NORMAL\NORMAL2-IM-1440-0001.jpeg,NORMAL2-IM-1440-0001.jpeg,1632,1225,1.3322448979591837,93.04892156862745,59.23032717536154,0,255,L
val,PNEUMONIA,1,data\raw\chest_xray\val\PNEUMONIA\person1946_bacteria_4875.jpeg,person1946_bacteria_4875.jpeg,1072,712,1.5056179775280898,98.54689072195204,55.09019322716365,0,255,L
val,PNEUMONIA,1,data\raw\chest_xray\val\PNEUMONIA\person1951_bacteria_4882.jpeg,person1951_bacteria_4882.jpeg,1016,656,1.548780487804878,140.81965983291724,54.66700229500183,0,255,L
val,PNEUMONIA,1,data\raw\chest_xray\val\PNEUMONIA\person1946_bacteria_4874.jpeg,person1946_bacteria_4874.jpeg,968,592,1.635135135135135,114.56904909816842,54.6848776341849,0,255,L
val,PNEUMONIA,1,data\raw\chest_xray\val\PNEUMONIA\person1954_bacteria_4886.jpeg,person1954_bacteria_4886.jpeg,1664,1128,1.475177304964539,106.44061615606246,76.63554406574194,0,255,L
val,PNEUMONIA,1,data\raw\chest_xray\val\PNEUMONIA\person1947_bacteria_4876.jpeg,person1947_bacteria_4876.jpeg,1152,664,1.7349397590361446,136.45247265102074,59.86693680615121,0,255,L
val,PNEUMONIA,1,data\raw\chest_xray\val\PNEUMONIA\person1950_bacteria_4881.jpeg,person1950_bacteria_4881.jpeg,1256,864,1.4537037037037037,141.43290538747345,58.3752021922727,0,255,L
val,PNEUMONIA,1,data\raw\chest_xray\val\PNEUMONIA\person1949_bacteria_4880.jpeg,person1949_bacteria_4880.jpeg,1416,944,1.5,127.5405115867088,58.60494777989642,0,255,L
val,PNEUMONIA,1,data\raw\chest_xray\val\PNEUMONIA\person1952_bacteria_4883.jpeg,person1952_bacteria_4883.jpeg,1192,952,1.2521008403361344,143.09872275252383,55.26970173981917,0,255,L
